"db";"cmdType";"start";"end";"statname"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:05";"15:59:08";" _WA_Sys_00000073_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:02";"15:59:05";" _WA_Sys_00000072_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:00";"15:59:02";" _WA_Sys_00000071_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:57";"15:59:00";" _WA_Sys_0000006F_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:55";"15:58:57";" _WA_Sys_0000006E_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:51";"15:58:55";" _WA_Sys_0000006C_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:49";"15:58:51";" _WA_Sys_00000069_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:46";"15:58:49";" _WA_Sys_00000067_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:43";"15:58:46";" _WA_Sys_00000066_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:39";"15:58:43";" _WA_Sys_00000064_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:36";"15:58:39";" _WA_Sys_00000063_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:35";"15:58:36";" _WA_Sys_00000061_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:32";"15:58:35";" _WA_Sys_00000060_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:25";"15:58:32";" _WA_Sys_0000005F_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:23";"15:58:25";" _WA_Sys_0000005E_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:21";"15:58:23";" _WA_Sys_0000005D_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:19";"15:58:21";" _WA_Sys_0000005C_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:16";"15:58:19";" _WA_Sys_0000005B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:14";"15:58:16";" _WA_Sys_0000005A_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:11";"15:58:14";" _WA_Sys_00000059_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:07";"15:58:11";" _WA_Sys_00000056_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:04";"15:58:07";" _WA_Sys_00000054_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:58:01";"15:58:04";" _WA_Sys_00000052_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:59";"15:58:01";" _WA_Sys_00000051_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:56";"15:57:59";" _WA_Sys_00000050_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:53";"15:57:56";" _WA_Sys_0000004F_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:50";"15:57:53";" _WA_Sys_0000004E_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:47";"15:57:50";" _WA_Sys_0000004D_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:44";"15:57:47";" _WA_Sys_0000004C_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:41";"15:57:44";" _WA_Sys_0000004B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:38";"15:57:41";" _WA_Sys_00000047_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:34";"15:57:38";" _WA_Sys_00000045_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:30";"15:57:34";" _WA_Sys_00000044_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:28";"15:57:30";" _WA_Sys_00000042_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:25";"15:57:28";" _WA_Sys_00000041_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:22";"15:57:25";" _WA_Sys_00000040_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:19";"15:57:22";" _WA_Sys_0000003F_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:15";"15:57:19";" _WA_Sys_0000003E_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:11";"15:57:15";" _WA_Sys_0000003D_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:09";"15:57:11";" _WA_Sys_0000003C_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:05";"15:57:09";" _WA_Sys_0000003A_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:03";"15:57:05";" _WA_Sys_00000039_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:57:02";"15:57:03";" _WA_Sys_00000038_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:56";"15:57:02";" _WA_Sys_00000037_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:52";"15:56:56";" _WA_Sys_00000035_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:49";"15:56:52";" _WA_Sys_00000034_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:46";"15:56:49";" _WA_Sys_00000033_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:44";"15:56:46";" _WA_Sys_00000032_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:39";"15:56:44";" _WA_Sys_00000030_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:34";"15:56:39";" _WA_Sys_0000002E_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:32";"15:56:34";" _WA_Sys_0000002D_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:30";"15:56:32";" _WA_Sys_0000002C_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:28";"15:56:30";" _WA_Sys_0000002B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:26";"15:56:28";" _WA_Sys_0000002A_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:24";"15:56:26";" _WA_Sys_00000028_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:21";"15:56:24";" _WA_Sys_00000027_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:19";"15:56:21";" _WA_Sys_00000026_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:17";"15:56:19";" _WA_Sys_00000025_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:12";"15:56:17";" _WA_Sys_00000023_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:08";"15:56:12";" _WA_Sys_00000022_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:04";"15:56:08";" _WA_Sys_00000021_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:03";"15:56:04";" _WA_Sys_00000020_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:56:00";"15:56:03";" _WA_Sys_0000001D_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:59";"15:56:00";" _WA_Sys_0000001C_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:57";"15:55:59";" _WA_Sys_0000001B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:55";"15:55:57";" _WA_Sys_00000019_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:53";"15:55:55";" _WA_Sys_00000017_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:51";"15:55:53";" _WA_Sys_00000013_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:48";"15:55:51";" _WA_Sys_00000011_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:45";"15:55:48";" _WA_Sys_00000010_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:42";"15:55:45";" _WA_Sys_0000000F_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:39";"15:55:42";" _WA_Sys_0000000B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:36";"15:55:39";" _WA_Sys_0000000A_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:34";"15:55:36";" _WA_Sys_00000009_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:32";"15:55:34";" _WA_Sys_00000008_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:29";"15:55:32";" _WA_Sys_00000007_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:27";"15:55:29";" _WA_Sys_00000006_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:25";"15:55:27";" _WA_Sys_00000005_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:23";"15:55:25";" _WA_Sys_00000003_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:20";"15:55:23";" P_POLICY172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:17";"15:55:20";" P_POLICY170NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:15";"15:55:17";" P_POLICY160NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:13";"15:55:15";" P_POLICY150NN3"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:11";"15:55:13";" P_POLICY150NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:09";"15:55:11";" P_POLICY133NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:06";"15:55:08";" P_POLICY_UN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:04";"15:55:06";" P_POLICY_NN6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:55:01";"15:55:04";" P_POLICY_NN4"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:58";"15:55:01";" P_POLICY_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:56";"15:54:58";" P_POLICY_NN10"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:51";"15:54:56";" P_POLICY_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:48";"15:54:51";" P_POLICY_INDEX150NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:47";"15:54:48";" P_POLICY_9NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:44";"15:54:47";" P_POLICY_180NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:42";"15:54:44";" P_POLICY_180NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:42";" P_POLICY_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:29";" _WA_Sys_00000008_5772F790"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:29";" _WA_Sys_00000007_5772F790"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:29";" _WA_Sys_00000004_5772F790"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:29";" _WA_Sys_00000002_5772F790"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:29";" P_POL_LOB_ASSET_ADJUST_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:29";" _WA_Sys_00000005_567ED357"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:29";"15:54:29";" P_POL_LOB_ADJUST_TYPE_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:28";"15:54:29";" _WA_Sys_0000000C_558AAF1E"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:27";"15:54:28";" _WA_Sys_0000000A_558AAF1E"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:26";"15:54:27";" _WA_Sys_00000008_558AAF1E"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:25";"15:54:26";" _WA_Sys_00000004_558AAF1E"
" IDIT_PRD";" UPDATE_STATISTICS";"15:54:00";"15:54:25";" _WA_Sys_00000003_558AAF1E"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:59";"15:54:00";" P_POL_HEADER_REMARKS_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:57";"15:53:59";" P_POL_HEADER_REMARKS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:53";"15:53:56";" _WA_Sys_00000008_51BA1E3A"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:48";"15:53:53";" _WA_Sys_00000007_51BA1E3A"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:46";"15:53:48";" _WA_Sys_00000005_51BA1E3A"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:41";"15:53:46";" _WA_Sys_00000004_51BA1E3A"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:37";"15:53:41";" P_POL_HEADER_CONTACT_UN2"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:33";"15:53:37";" P_POL_HEADER_CONTACT_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:29";"15:53:33";" P_POL_HEADER_CONTACT_INDX1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:24";"15:53:29";" P_POL_HEADER_CONTACT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:23";"15:53:24";" _WA_Sys_0000004D_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:21";"15:53:23";" _WA_Sys_0000004A_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:19";"15:53:21";" _WA_Sys_00000049_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:18";"15:53:19";" _WA_Sys_00000047_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:17";"15:53:18";" _WA_Sys_00000046_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:15";"15:53:17";" _WA_Sys_00000044_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:15";"15:53:15";" _WA_Sys_0000003F_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:13";"15:53:15";" _WA_Sys_0000003C_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:11";"15:53:13";" _WA_Sys_0000003B_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:10";"15:53:11";" _WA_Sys_00000039_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:09";"15:53:10";" _WA_Sys_00000038_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:07";"15:53:09";" _WA_Sys_00000037_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:06";"15:53:07";" _WA_Sys_00000036_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:04";"15:53:06";" _WA_Sys_00000031_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:03";"15:53:04";" _WA_Sys_00000030_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:01";"15:53:03";" _WA_Sys_0000002F_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:53:00";"15:53:01";" _WA_Sys_0000002E_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:59";"15:53:00";" _WA_Sys_0000002C_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:58";"15:52:59";" _WA_Sys_0000002B_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:57";"15:52:58";" _WA_Sys_00000029_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:55";"15:52:57";" _WA_Sys_00000027_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:54";"15:52:55";" _WA_Sys_00000026_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:53";"15:52:54";" _WA_Sys_00000025_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:52";"15:52:53";" _WA_Sys_00000024_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:51";"15:52:52";" _WA_Sys_00000023_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:50";"15:52:51";" _WA_Sys_00000022_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:49";"15:52:50";" _WA_Sys_00000021_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:48";"15:52:49";" _WA_Sys_00000020_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:48";"15:52:48";" _WA_Sys_0000001F_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:46";"15:52:48";" _WA_Sys_0000001C_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:45";"15:52:46";" _WA_Sys_0000001B_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:44";"15:52:45";" _WA_Sys_0000001A_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:44";"15:52:44";" _WA_Sys_00000018_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:43";"15:52:44";" _WA_Sys_00000017_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:42";"15:52:43";" _WA_Sys_00000012_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:40";"15:52:42";" _WA_Sys_00000011_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:38";"15:52:40";" _WA_Sys_0000000E_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:37";"15:52:38";" _WA_Sys_0000000D_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:36";"15:52:37";" _WA_Sys_0000000C_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:35";"15:52:36";" _WA_Sys_0000000B_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:34";"15:52:35";" _WA_Sys_00000009_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:33";"15:52:34";" _WA_Sys_00000008_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:32";"15:52:33";" _WA_Sys_00000007_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:31";"15:52:32";" _WA_Sys_00000004_50C5FA01"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:30";"15:52:31";" P_POL_HEADER173NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:29";"15:52:30";" P_POL_HEADER172NN3"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:29";"15:52:29";" P_POL_HEADER172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:28";"15:52:29";" P_POL_HEADER_UNQ_POL_NR"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:27";"15:52:28";" P_POL_HEADER_NN5"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:26";"15:52:27";" P_POL_HEADER_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:25";"15:52:26";" P_POL_HEADER_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:25";" P_POL_HEADER_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" _WA_Sys_00000009_45544755"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" _WA_Sys_00000007_45544755"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" _WA_Sys_00000008_45544755"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" _WA_Sys_00000006_45544755"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" _WA_Sys_00000005_45544755"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" _WA_Sys_00000004_45544755"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" P_NON_RENEWAL_REASON_UN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:23";"15:52:23";" P_NON_RENEWAL_REASON_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:23";" _WA_Sys_00000002_4460231C"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_MASTER_TOTAL_PREMIUM141UN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_MASTER_TOTAL_PREMIUM141NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_MASTER_TOTAL_PREMIUM_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_GIFT_CARD_POLICIES_TCS_15NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000003_701D44E5"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000004_46FBFF18"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000003_75B622AA"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_FUTURE_CANCEL_DETAILS_TCS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000008_37FA4C37"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000007_37FA4C37"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000006_37FA4C37"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000005_37FA4C37"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000004_37FA4C37"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000003_37FA4C37"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000002_37FA4C37"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_FUTURE_CANCEL_DETAILS172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_FUTURE_CANCEL_DETAILS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" _WA_Sys_00000004_370627FE"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_FUTURE_CAN_ENDORS_RSN_I1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:22";"15:52:22";" P_FUTURE_CAN_ENDORS_RSN_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:52:05";"15:52:22";" _WA_Sys_00000002_6264226B"
" IDIT_PRD";" UPDATE_STATISTICS";"15:51:51";"15:52:05";" P_COVER_TCS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:50:26";"15:51:51";" _WA_Sys_00000040_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:48:59";"15:50:26";" _WA_Sys_0000003F_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:47:36";"15:48:59";" _WA_Sys_0000003E_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:46:09";"15:47:36";" _WA_Sys_0000003D_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:44:45";"15:46:09";" _WA_Sys_0000003C_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:43:15";"15:44:45";" _WA_Sys_0000001B_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:41:44";"15:43:15";" _WA_Sys_0000001A_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:40:14";"15:41:44";" _WA_Sys_00000019_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:38:40";"15:40:14";" _WA_Sys_00000018_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:37:10";"15:38:40";" _WA_Sys_00000017_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:35:34";"15:37:10";" _WA_Sys_00000016_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:33:51";"15:35:34";" _WA_Sys_00000013_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:30:56";"15:33:51";" _WA_Sys_00000012_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:28:19";"15:30:56";" _WA_Sys_0000000F_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:27:17";"15:28:19";" _WA_Sys_0000000E_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:25:17";"15:27:17";" _WA_Sys_0000000B_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:23:22";"15:25:17";" _WA_Sys_0000000A_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:21:56";"15:23:22";" _WA_Sys_00000009_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:20:17";"15:21:56";" _WA_Sys_00000008_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:19:20";"15:20:17";" _WA_Sys_00000007_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:17:55";"15:19:20";" _WA_Sys_00000005_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:15:31";"15:17:55";" _WA_Sys_00000004_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:13:49";"15:15:31";" _WA_Sys_00000003_26CFC035"
" IDIT_PRD";" UPDATE_STATISTICS";"15:13:02";"15:13:49";" P_COVER_PERIL_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"15:09:47";"15:13:02";" P_COVER_PERIL_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"15:09:16";"15:09:47";" _WA_Sys_0000006A_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:08:40";"15:09:16";" _WA_Sys_0000002F_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:08:01";"15:08:40";" _WA_Sys_0000002E_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:07:14";"15:08:01";" _WA_Sys_0000002D_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:06:31";"15:07:14";" _WA_Sys_0000002C_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:05:59";"15:06:31";" _WA_Sys_00000029_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:05:18";"15:05:59";" _WA_Sys_00000025_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:04:37";"15:05:18";" _WA_Sys_00000020_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:03:49";"15:04:37";" _WA_Sys_0000001F_25DB9BFC"
