"tfullmessage";"transactionnum";"tmessage";"action";"logdate";"num";"usernum";"username";"itemnum";"docrevnum";"registernum";"actionnum";"subactionnum";"severityflag";"tracelvl";"extrainfo1";"extrainfo2"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81447";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:02:59";"269677";"147";"DIP_SERVICE";"269677";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81448";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:00";"269675";"147";"DIP_SERVICE";"269675";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81449";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:00";"269667";"147";"DIP_SERVICE";"269667";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81450";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:01";"269662";"147";"DIP_SERVICE";"269662";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81451";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:01";"269661";"147";"DIP_SERVICE";"269661";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81452";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:02";"269659";"147";"DIP_SERVICE";"269659";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81453";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:02";"269653";"147";"DIP_SERVICE";"269653";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81454";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:03";"269630";"147";"DIP_SERVICE";"269630";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81455";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:03";"269628";"147";"DIP_SERVICE";"269628";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81456";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:04";"269624";"147";"DIP_SERVICE";"269624";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81457";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:05";"269621";"147";"DIP_SERVICE";"269621";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81458";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:05";"269620";"147";"DIP_SERVICE";"269620";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81459";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:06";"269617";"147";"DIP_SERVICE";"269617";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81460";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:06";"269615";"147";"DIP_SERVICE";"269615";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81461";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:07";"269611";"147";"DIP_SERVICE";"269611";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81462";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:07";"269601";"147";"DIP_SERVICE";"269601";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81463";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:08";"269598";"147";"DIP_SERVICE";"269598";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81464";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:08";"269584";"147";"DIP_SERVICE";"269584";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81465";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:09";"269579";"147";"DIP_SERVICE";"269579";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81466";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:09";"269573";"147";"DIP_SERVICE";"269573";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81467";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:10";"269572";"147";"DIP_SERVICE";"269572";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81468";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:10";"269554";"147";"DIP_SERVICE";"269554";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81469";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:11";"269546";"147";"DIP_SERVICE";"269546";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81470";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:11";"269544";"147";"DIP_SERVICE";"269544";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81471";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:12";"269536";"147";"DIP_SERVICE";"269536";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81472";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:12";"269532";"147";"DIP_SERVICE";"269532";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81473";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:13";"269526";"147";"DIP_SERVICE";"269526";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81474";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:13";"269525";"147";"DIP_SERVICE";"269525";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81475";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:14";"269524";"147";"DIP_SERVICE";"269524";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81476";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:14";"269522";"147";"DIP_SERVICE";"269522";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81477";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:15";"269521";"147";"DIP_SERVICE";"269521";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81478";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:15";"269514";"147";"DIP_SERVICE";"269514";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81479";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:16";"269510";"147";"DIP_SERVICE";"269510";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81480";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:16";"269507";"147";"DIP_SERVICE";"269507";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81481";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:17";"269506";"147";"DIP_SERVICE";"269506";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81482";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:17";"269500";"147";"DIP_SERVICE";"269500";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81483";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:18";"269488";"147";"DIP_SERVICE";"269488";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81484";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:19";"269485";"147";"DIP_SERVICE";"269485";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81485";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:19";"269479";"147";"DIP_SERVICE";"269479";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81486";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:20";"269473";"147";"DIP_SERVICE";"269473";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81487";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:21";"269467";"147";"DIP_SERVICE";"269467";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81488";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:21";"269464";"147";"DIP_SERVICE";"269464";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81489";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:22";"269463";"147";"DIP_SERVICE";"269463";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81490";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:23";"269460";"147";"DIP_SERVICE";"269460";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81491";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:23";"269452";"147";"DIP_SERVICE";"269452";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81492";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:24";"269439";"147";"DIP_SERVICE";"269439";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81493";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:24";"269438";"147";"DIP_SERVICE";"269438";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81494";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:25";"269435";"147";"DIP_SERVICE";"269435";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81495";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:26";"269434";"147";"DIP_SERVICE";"269434";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81496";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:32";"269432";"147";"DIP_SERVICE";"269432";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81497";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:41";"269431";"147";"DIP_SERVICE";"269431";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81498";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:49";"269429";"147";"DIP_SERVICE";"269429";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81499";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:03:57";"269418";"147";"DIP_SERVICE";"269418";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81500";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:03";"269390";"147";"DIP_SERVICE";"269390";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81501";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:08";"269385";"147";"DIP_SERVICE";"269385";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81502";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:15";"269384";"147";"DIP_SERVICE";"269384";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81503";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:25";"269382";"147";"DIP_SERVICE";"269382";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81504";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:34";"269380";"147";"DIP_SERVICE";"269380";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81505";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:42";"269379";"147";"DIP_SERVICE";"269379";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81506";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:50";"269376";"147";"DIP_SERVICE";"269376";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81507";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:04:58";"269375";"147";"DIP_SERVICE";"269375";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81508";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:05:06";"269369";"147";"DIP_SERVICE";"269369";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81509";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:05:15";"269367";"147";"DIP_SERVICE";"269367";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81510";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:05:23";"269365";"147";"DIP_SERVICE";"269365";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81511";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:05:32";"269359";"147";"DIP_SERVICE";"269359";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81512";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:05:40";"269357";"147";"DIP_SERVICE";"269357";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81513";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:05:48";"269346";"147";"DIP_SERVICE";"269346";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81514";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:05:56";"269345";"147";"DIP_SERVICE";"269345";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81515";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:06:05";"269344";"147";"DIP_SERVICE";"269344";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81516";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:06:13";"269340";"147";"DIP_SERVICE";"269340";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81517";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:06:21";"269333";"147";"DIP_SERVICE";"269333";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81518";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:06:30";"269327";"147";"DIP_SERVICE";"269327";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81519";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:06:46";"269321";"147";"DIP_SERVICE";"269321";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81520";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:03";"269312";"147";"DIP_SERVICE";"269312";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81521";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:18";"269310";"147";"DIP_SERVICE";"269310";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81522";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:30";"269305";"147";"DIP_SERVICE";"269305";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81523";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:31";"269304";"147";"DIP_SERVICE";"269304";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81524";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:31";"269303";"147";"DIP_SERVICE";"269303";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81525";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:32";"269289";"147";"DIP_SERVICE";"269289";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81526";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:33";"269277";"147";"DIP_SERVICE";"269277";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81527";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:33";"269275";"147";"DIP_SERVICE";"269275";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81528";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:34";"269266";"147";"DIP_SERVICE";"269266";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81529";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:34";"269262";"147";"DIP_SERVICE";"269262";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024 - Purged by Doc Retention";"81530";"Document Retention Purge Process- TST - LC3 1 month retention - 12.02.2024";"67108870";"12.03.2024 00:07:35";"269259";"147";"DIP_SERVICE";"269259";"0";"101";"6";"46";"0";"0";"135";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81531";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:36";"275949";"147";"DIP_SERVICE";"275949";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81532";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:36";"275961";"147";"DIP_SERVICE";"275961";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81533";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:37";"275962";"147";"DIP_SERVICE";"275962";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81534";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:38";"275972";"147";"DIP_SERVICE";"275972";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81535";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:39";"275981";"147";"DIP_SERVICE";"275981";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81536";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:40";"275992";"147";"DIP_SERVICE";"275992";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81537";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:41";"275999";"147";"DIP_SERVICE";"275999";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81538";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:42";"276000";"147";"DIP_SERVICE";"276000";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81539";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:42";"276003";"147";"DIP_SERVICE";"276003";"0";"101";"6";"46";"0";"0";"133";"523"
